ts_code,year,month,fund_name,上证50,消费50,红利指数,yearmth
009691.OF,2023,3,国泰浩益A,0.005809252609171106,0.0,0.0,202303
009695.OF,2022,12,招商成长精选一年定开A,0.07097456297492437,0.0,0.019742152283437005,202212
009700.OF,2023,3,长江添利A,0.013574530949824082,0.0,0.011600843127243752,202303
009704.OF,2023,3,南方景气驱动A,0.24163810518867018,0.33614019035927895,0.0,202303
009707.OF,2023,3,工银新兴制造A,0.07806493891163077,0.0,0.033682867553876894,202303
009714.OF,2023,3,华安聚优精选,0.0775663394280923,0.11511594874198325,0.0,202303
009715.OF,2022,12,汇添富策略增长,0.10872423320918381,0.0,0.0,202212
009716.OF,2023,3,博时恒盛一年持有期A,0.010348213658741057,0.0,0.0,202303
009725.OF,2023,3,东方红优质甄选一年持有A,0.012163225464252728,0.00619789595836205,0.0,202303
009726.OF,2023,3,招商中证500等权重指数增强A,0.007228648776729747,0.0,0.0,202303
009736.OF,2022,12,汇添富稳健收益A,0.021626949213114696,0.07953409557297311,0.0,202212
009740.OF,2023,3,博时研究臻选三年持有期A,0.126028031715553,0.03464880987417942,0.0,202303
009750.OF,2022,12,汇安价值蓝筹A,0.07747102842713968,0.19398453102868998,0.0,202212
009766.OF,2023,3,安信平稳双利3个月持有A,0.12183083321314775,0.015895340112965763,0.1058678068991515,202303
009776.OF,2023,3,中欧阿尔法A,0.1776366404534701,0.14449636714121353,0.0,202303
009778.OF,2023,3,长信消费升级A,0.11935496455285477,0.2902472054051467,0.0,202303
009782.OF,2023,3,富国兴泉回报12个月持有A,0.09884514840739865,0.046077048504885226,0.07357990548511908,202303
009787.OF,2023,3,鹏华聚合多资产,0.0009312852841571264,0.0024301818154019096,0.0009870486365077785,202303
009789.OF,2022,12,富安达科技创新,0.13209037354801897,0.0,0.08280098368523443,202212
009794.OF,2023,3,太平智选一年定开,0.045666317060669905,0.07800492785097762,0.0,202303
009796.OF,2023,3,大成汇享一年持有A,0.02504809483274073,0.0,0.02504809483274073,202303
009800.OF,2023,3,长盛制造精选A,0.05411086179488239,0.03973621443131525,0.0,202303
009804.OF,2022,12,国泰研究优势A,3.5960590774206296e-06,1.657223445246706e-06,0.0,202212
009805.OF,2022,12,国泰医药健康A,4.863882462449728e-06,1.8668422949803817e-06,0.0,202212
009806.OF,2023,3,东方红招盈甄选一年持有A,0.005229904684291896,0.005229904684291896,0.0,202303
009808.OF,2023,3,易方达创新成长,0.06523185051361084,0.0,0.0,202303
009810.OF,2023,3,易方达悦通一年持有A,0.03573276849269091,0.010973264552577154,0.01876824102885384,202303
009812.OF,2023,3,易方达悦兴一年持有A,0.05114101269665362,0.0,0.0,202303
009817.OF,2023,3,红塔红土稳健精选A,0.045675218469250406,0.0,0.0,202303
009820.OF,2022,12,嘉实浦惠6个月持有A,0.002240611255022821,6.754067444967096e-05,0.0,202212
009822.OF,2023,3,鹏华招华一年持有A,0.0043621527315527145,0.015989820738174378,0.0,202303
009829.OF,2023,3,长城优选增强六个月持有A,0.05669537625750877,0.029794254652524683,0.012553661973063129,202303
009837.OF,2022,12,华夏磐锐一年定开A,0.0010646179022853447,0.0,0.042813564081256965,202212
009842.OF,2023,3,东方红明鉴优选两年定开,0.0203676986194237,0.013685354400407695,0.01291172317522832,202303
009847.OF,2022,12,圆信永丰研究精选A,0.0433981630193872,0.0,0.0,202212
009849.OF,2023,3,安信稳健聚申一年持有A,0.1324828273729128,0.0,0.09446821831278268,202303
009852.OF,2023,3,银华品质消费,0.07938225826795693,0.20983436714535197,0.0,202303
009853.OF,2022,12,中加优势企业A,0.16142484672703933,0.11019555558148551,0.03000254204307596,202212
009855.OF,2022,12,中加新兴成长A,0.019000306609134366,0.0175624153256987,0.0,202212
009857.OF,2023,3,博时价值臻选两年持有A,0.07608865007979014,0.046142605907455135,0.0,202303
009859.OF,2023,3,银华乐享A,0.03345608456900961,0.0,0.0,202303
009861.OF,2023,3,鹏华新兴成长A,0.028737605248415246,0.03354102994145337,0.0,202303
009863.OF,2023,3,富国创新趋势,0.08395845370167283,0.0,0.0,202303
009864.OF,2023,3,招商景气优选A,0.11765509755500725,0.0585607507500522,0.0,202303
009867.OF,2023,3,工银创新精选一年定开A,0.02305462510081049,0.0,0.0,202303
009869.OF,2023,3,嘉实产业先锋A,0.07268195750467579,0.0,0.0,202303
009872.OF,2023,3,中欧责任投资A,0.11573678255194261,0.0,0.0,202303
009875.OF,2023,3,天弘甄选食品饮料A,0.1959142633245996,0.3600346831354775,0.0,202303
009877.OF,2023,3,中银内核驱动A,0.10008743675398765,0.10008743675398765,0.0,202303
009878.OF,2023,3,平安低碳经济A,0.13937354804176563,0.3211401387885221,0.0,202303
009880.OF,2023,3,安信成长动力一年持有,0.16847960766736236,0.09999014526336972,0.0,202303
009882.OF,2023,3,华润元大核心动力A,0.22361039217001322,0.020711167636747553,0.0,202303
009885.OF,2023,3,新华景气行业A,0.06474919498222864,0.03640182549163706,0.0,202303
009891.OF,2022,12,融通产业趋势臻选A,0.028506000283886276,0.0,0.028506000283886276,202212
009892.OF,2022,12,富国成长策略,0.033187052358947436,0.0,0.0,202212
009893.OF,2023,3,大摩优悦安和A,0.09041272298919882,0.0,0.0,202303
009896.OF,2022,12,广发港股通成长精选A,0.00022017038998277085,0.00022017038998277085,0.0,202212
009899.OF,2023,3,上银内需增长A,0.16603578123027024,0.2063637663577465,0.0,202303
009900.OF,2023,3,易方达磐固六个月持有A,0.03222906803558107,0.02190359621244979,0.0,202303
009902.OF,2023,3,易方达悦享一年持有A,0.0329970377002647,0.02315415143468872,0.0,202303
009904.OF,2023,3,民生加银中证200指数增强A,0.029385399741235947,0.0,0.010043287566216405,202303
009907.OF,2022,12,湘财长泽A,0.04178908611576984,0.0,0.0,202212
009909.OF,2023,3,嘉实动力先锋A,0.06753918851410984,0.0,0.0,202303
009913.OF,2022,12,中信保诚成长动力A,0.07034459029193144,0.014273782544905775,0.0,202212
009927.OF,2023,3,工银聚利18个月定开A,0.0548527896607723,0.0,0.06622850916173262,202303
009929.OF,2023,3,南方创新驱动A,0.06912440608797545,0.06912440608797545,0.0,202303
009931.OF,2023,3,淳厚欣享一年持有A,0.03757188969018616,0.10835502373783162,0.0,202303
009932.OF,2023,3,永赢稳健增长一年A,0.012923983618301068,0.012923983618301068,0.0,202303
009937.OF,2023,3,东方欣益一年持有期A,0.02321823206222421,0.022438304777087574,0.0,202303
009940.OF,2023,3,格林稳健价值A,0.24868636825244145,0.27438698679715284,0.0,202303
009951.OF,2023,3,广发稳健回报A,0.015462282229572816,0.06475151023249705,0.0,202303
009954.OF,2023,3,北信瑞丰优选成长,0.14172272669454156,0.2902936768996744,0.0,202303
009956.OF,2023,3,广发恒誉A,0.01803700031812122,0.014227474011629609,0.0,202303
009958.OF,2023,3,长安鑫悦消费驱动A,0.04926491463850221,0.1754774038760536,0.0,202303
009965.OF,2023,3,宝盈祥琪A,0.4054020510742545,0.22651831057512026,0.08284363877116915,202303
009967.OF,2023,3,博时荣泰,0.06293343495938497,0.0,0.0,202303
009968.OF,2023,3,金鹰内需成长A,0.09004674510454737,0.307491601569586,0.0,202303
009970.OF,2023,3,财通内需增长12个月定开,0.02762036162910684,0.024132286069146056,0.0,202303
009977.OF,2023,3,银华招利一年持有期A,0.02084369637568803,0.02084369637568803,0.0,202303
009981.OF,2022,12,万家创业板指数增强A,0.008553432692106035,0.00537165511490055,0.0,202212
009983.OF,2023,3,永赢港股通品质生活慧选,0.04180336465887666,0.0,0.0,202303
009984.OF,2022,12,鹏华启航,0.03750403606667475,0.047132793259562336,0.0,202212
009986.OF,2022,12,天弘创新领航A,0.07130259465262491,0.0460938605562044,0.0,202212
009988.OF,2023,3,信澳蓝筹精选,0.22016576618800607,0.22016576618800607,0.0,202303
009990.OF,2022,12,华泰柏瑞品质优选A,0.1499275739975121,0.14048435603478635,0.006456906256830776,202212
009992.OF,2023,3,景顺长城量化成长演化,0.11197007410095272,0.03193169257742368,0.0,202303
009993.OF,2022,12,嘉实前沿创新,0.013059837372119765,0.0,0.0,202212
009994.OF,2022,12,嘉实创新先锋A,0.06183775745633438,0.0,0.0,202212
009998.OF,2023,3,摩根慧见两年持有,0.06854882178414566,0.06854882178414566,0.0,202303
009999.OF,2023,3,东方中国红利,0.1432931917070302,0.0,0.1585607184684661,202303
010006.OF,2023,3,南方誉鼎一年持有期A,0.0345570765377202,0.029869225070373016,0.0,202303
010013.OF,2022,12,易方达信息行业精选,0.058677413714454174,0.011318316173634525,0.0,202212
010016.OF,2022,12,华夏科技前沿6个月定开A,0.05889988621671686,0.0,0.0,202212
010020.OF,2023,3,华夏线上经济主题精选,0.11774864837471717,0.16543757146868726,0.0,202303
010027.OF,2023,3,景顺长城核心中景一年持有,0.1139307402119501,0.08308281966773483,0.0,202303
010029.OF,2023,3,富国稳进回报12个月持有A,0.011232145872835596,0.0,0.011232145872835596,202303
010033.OF,2022,12,安信成长精选A,0.03219791412325284,0.0,0.0,202212
010036.OF,2022,12,广发恒通六个月持有A,0.010277012336654269,0.01732837088304324,0.0,202212
010043.OF,2022,12,天弘安康颐和A,0.03271165740323548,0.005167730104516648,0.008827091115777721,202212
010045.OF,2023,3,汇添富稳健添盈一年,0.02711528014098933,0.0173586998754203,0.00975658026556903,202303
010049.OF,2023,3,长城成长先锋A,0.04207391611858584,0.07646797964599993,0.0,202303
010056.OF,2023,3,平安瑞兴一年定开A,0.0034273875872872232,0.0034273875872872232,0.0,202303
010058.OF,2022,12,天弘荣创一年持有,0.01658085575619729,0.005194839620185517,0.0,202212
010059.OF,2023,3,东方红鼎元3个月定开,0.16693891918437775,0.11763959129852633,0.0,202303
010060.OF,2022,12,华泰柏瑞景利A,0.04345707689007029,0.07858669386273448,0.0,202212
010062.OF,2023,3,南方行业精选一年A,0.12332616949544387,0.12053924764638524,0.0,202303
010064.OF,2023,3,圆信永丰兴研A,0.039312338375700126,0.021926409137715947,0.0,202303
010070.OF,2023,3,方正富邦ESG主题投资A,0.23082384906967407,0.1107129550291397,0.0,202303
010072.OF,2023,3,方正富邦策略精选A,0.1683299583831258,0.152559494230142,0.0,202303
010074.OF,2023,3,南方誉隆一年持有A,0.01696415815210844,0.013480652617319544,0.0,202303
010076.OF,2023,3,湘财长弘A,0.09843035617164222,0.21036177913582396,0.0,202303
010080.OF,2023,3,中欧优势成长,0.1677000379981414,0.019579143551077066,0.0,202303
010088.OF,2023,3,工银优质成长A,0.03517578758157371,0.0,0.0,202303
010090.OF,2023,3,中信建投医药健康A,0.06645959645577115,0.0,0.0,202303
010094.OF,2022,12,交银产业机遇,0.06284832685572839,0.1090474081577881,0.0,202212
010104.OF,2023,3,景顺长城消费精选A,0.16229140766778188,0.1585006305630336,0.0,202303
010106.OF,2022,12,华夏核心科技6个月定开A,0.040589830675069036,0.0,0.0,202212
010108.OF,2023,3,景顺长城核心招景A,0.10893271780769112,0.07581550531931083,0.0,202303
010110.OF,2023,3,广发医药健康A,0.12260734302351572,0.0,0.0,202303
010112.OF,2023,3,广发研究精选A,0.11965416816633462,0.07334040768360973,0.0,202303
010114.OF,2022,12,华宝新兴成长A,0.020689368894997846,0.003094193510409101,0.008203587893930693,202212
010122.OF,2022,12,华泰柏瑞优势领航A,0.11838895340054165,0.061334211248807724,0.009818711759791415,202212
010130.OF,2023,3,海富通惠增一年定开A,0.0486132781099366,0.0486132781099366,0.0,202303
010132.OF,2022,12,南方创新成长A,0.05512084972888079,0.03935383375042456,0.0,202212
010137.OF,2022,12,华泰柏瑞量化创享A,0.020549420950158374,0.0,0.012144141773102244,202212
010141.OF,2023,3,朱雀企业优选A,0.11620471399380505,0.0,0.0,202303
010143.OF,2023,3,交银启欣,0.12376620956216858,0.0627987765016405,0.03656648538330413,202303
010147.OF,2023,3,博道嘉兴一年持有,0.04808170882457215,0.0,0.0,202303
010148.OF,2022,12,浙商智选经济动能A,0.020424760999883437,0.0,0.0,202212
010151.OF,2023,3,东财消费精选A,0.2788564692379426,0.2788564692379426,0.0,202303
010155.OF,2023,3,长盛核心成长A,0.04300316330558827,0.03690941097311789,0.0,202303
010161.OF,2023,3,广发瑞安精选A,0.11598272257076,0.0,0.0,202303
010166.OF,2023,3,招商兴和优选1年持有,0.04149967388179883,0.1637280773777431,0.0,202303
010170.OF,2023,3,中银证券鑫瑞6个月持有A,0.011842803353377531,0.0054660427209171246,0.0,202303
010176.OF,2023,3,中加新兴消费A,0.07230151437492273,0.07230151437492273,0.0,202303
010178.OF,2023,3,大成企业能力驱动A,0.13089585237825224,0.03733668648968823,0.03322043091688615,202303
010180.OF,2022,12,华夏科技龙头两年持有,0.023601176579789537,0.0,0.0,202212
010181.OF,2023,3,兴业优势产业A,0.12382250605725303,0.09528287141073923,0.0,202303
010188.OF,2023,3,中欧添益一年持有A,0.05717813422151727,0.014588159157028954,0.0,202303
010190.OF,2023,3,嘉实价值发现三个月定开,0.1476959930448033,0.0,0.0,202303
010194.OF,2023,3,博时睿祥15个月定开A,0.06498538168186271,0.06498538168186271,0.0,202303
010196.OF,2023,3,易方达核心优势A,0.18377700360212018,0.09896963998858806,0.08480736361353212,202303
010198.OF,2023,3,易方达竞争优势企业A,0.2005980980647256,0.12476094939108084,0.0,202303
010201.OF,2023,3,农银汇理智增一年定开,0.027152846278762754,0.027152846278762754,0.0,202303
010202.OF,2023,3,天弘中证科技100指数增强A,0.03259137817035081,0.004689365007172374,0.0,202303
010205.OF,2023,3,国寿安保裕安A,0.02907408747344,0.012435884358274958,0.0,202303
010211.OF,2023,3,景顺长城顺鑫回报A,0.02732873100211556,0.02104363983567797,0.0,202303
010213.OF,2022,12,中欧互联网先锋A,0.06523020335480519,0.0005020556152196306,0.01670063893401588,202212
010215.OF,2023,3,中欧达益稳健一年持有A,0.02286619220602952,0.01709156740794217,0.006035191809547162,202303
010219.OF,2023,3,汇添富稳健添益一年持有期,0.018624889308887765,0.012402175422732751,0.0062227138861550135,202303
010220.OF,2023,3,海富通消费核心资产A,0.14433070953114552,0.36580774664731164,0.0,202303
010222.OF,2023,3,大摩民丰盈和一年持有,0.016176129935978223,0.006529988322833167,0.0,202303
010230.OF,2023,3,南方宝昌A,0.03388771471294712,0.02941562177962472,0.0,202303
010237.OF,2022,12,安信创新先锋A,0.11160999484255886,0.0,0.0,202212
010242.OF,2023,3,平安稳健增长A,0.024288622597384575,0.043775387834522055,0.0,202303
010253.OF,2022,12,兴银中证500指数增强A,0.0008523701305799027,0.030535894599795138,0.03761044666025122,202212
010264.OF,2023,3,鹏华成长智选A,0.033426846293880506,0.0,0.0,202303
010267.OF,2023,3,兴全安泰积极养老目标五年A,0.005197335131641759,0.0016226736316708405,0.0020054497611085072,202303
010268.OF,2023,3,太平睿安A,0.028020511311557972,0.02704074040243385,0.0,202303
010271.OF,2023,3,国富价值成长一年持有A,0.05170912114657349,0.0,0.0,202303
010273.OF,2023,3,嘉实价值长青A,0.07696610640283776,0.0,0.0,202303
010275.OF,2023,3,嘉实优质精选A,0.1502290080038288,0.19680858361834508,0.0,202303
010281.OF,2023,3,华夏保守养老A,0.007972890476219883,0.0,0.007972890476219883,202303
010282.OF,2023,3,中信建投智享生活A,0.147801366214707,0.18595718820486884,0.0,202303
010284.OF,2022,12,长城价值成长六个月持有A,0.031103496471391413,0.06602003047147571,0.0,202212
010286.OF,2023,3,海富通成长价值A,0.08194721177973058,0.2288636607598447,0.0,202303
010289.OF,2023,3,景顺长城产业趋势,0.03470009811479234,0.03470009811479234,0.0,202303
010293.OF,2023,3,华商量化优质精选,0.07392398017950652,0.023362213008261655,0.0,202303
010298.OF,2023,3,汇添富品牌驱动六个月持有,0.08989317057938415,0.1369847018331024,0.0,202303
010299.OF,2023,3,南方产业升级A,0.0758088389438598,0.08162655830538032,0.0,202303
010301.OF,2023,3,达诚成长先锋A,0.06857509969061666,0.06857509969061666,0.0,202303
010303.OF,2022,12,华泰柏瑞量化创盈A,0.02935236960564776,0.00154544917280446,0.012971656441485221,202212
010305.OF,2022,12,华夏创新驱动A,0.03876321102113241,0.025056645341463818,0.020687127316990673,202212
010313.OF,2023,3,上银鑫恒A,0.15891384874075784,0.22442108802181426,0.08012521389171756,202303
010314.OF,2023,3,大摩内需增长A,0.1939571348315406,0.0993275273515833,0.0,202303
010326.OF,2023,3,博时消费创新A,0.07872913327974308,0.3043400082661673,0.0,202303
010328.OF,2023,3,博时荣华A,0.055286100357538684,0.034355459125589384,0.0,202303
010330.OF,2023,3,东吴兴享成长A,0.1317180147332981,0.1614388742980077,0.0,202303
010331.OF,2023,3,天弘消费A,0.10871856872724409,0.19888016038017425,0.0,202303
010333.OF,2023,3,华夏核心资产A,0.10160989328870586,0.062136917047848746,0.03947297624085711,202303
010335.OF,2023,3,华宝竞争优势,0.04113663918113964,0.028231149763915765,0.0,202303
010338.OF,2023,3,国投瑞银远见成长A,0.03849264277890032,0.05489100122970994,0.10122226878136648,202303
010340.OF,2023,3,易方达高质量严选三年持有,0.16661047423457148,0.08496383229761238,0.014629851666505137,202303
010345.OF,2022,12,华泰柏瑞成长智选A,0.0441082778561437,0.049012548672595836,0.0016621955181970896,202212
